user_id,cibil_score,account_tier
USR-9213,379,Regular
USR-9214,521,Regular
USR-9215,747,Platinum
USR-9216,331,Regular
USR-9217,422,Platinum
USR-9218,350,Gold
USR-9219,601,Gold
USR-9220,372,Silver
USR-9221,507,Regular
USR-9222,575,Regular
USR-9223,727,Silver
USR-9224,702,Gold
USR-9225,715,Gold
USR-9226,784,Platinum
USR-9227,672,Gold
USR-9228,445,Platinum
USR-9229,433,Regular
USR-9230,669,Gold
USR-9231,662,Platinum
USR-9232,773,Platinum
USR-9233,409,Platinum
USR-9234,753,Regular
USR-9235,402,Gold
USR-9236,668,Silver
USR-9237,492,Silver
USR-9238,496,Gold
USR-9239,390,Regular
USR-9240,695,Regular
USR-9241,586,Regular
USR-9242,316,Regular
USR-9243,371,Gold
USR-9244,470,Silver
USR-9245,569,Silver
USR-9246,623,Regular
USR-9247,555,Platinum
USR-9248,367,Platinum
USR-9249,745,Silver
USR-9250,818,Gold
USR-9251,561,Platinum
USR-9252,506,Gold
USR-9253,593,Platinum
USR-9254,807,Platinum
USR-9255,354,Gold
USR-9256,869,Gold
USR-9257,541,Platinum
USR-9258,542,Silver
USR-9259,509,Gold
USR-9260,551,Gold
USR-9261,341,Regular
USR-9262,710,Platinum
USR-9263,433,Silver
USR-9264,886,Platinum
USR-9265,795,Regular
USR-9266,629,Silver
USR-9267,675,Platinum
USR-9268,597,Silver
USR-9269,411,Platinum
USR-9270,424,Regular
USR-9271,857,Regular
USR-9272,663,Gold
USR-9273,394,Regular
USR-9274,532,Regular
USR-9275,401,Regular
USR-9276,722,Platinum
USR-9277,486,Silver
USR-9278,451,Regular
USR-9279,312,Platinum
USR-9280,819,Regular
USR-9281,882,Regular
USR-9282,869,Regular
USR-9283,858,Gold
USR-9284,375,Regular
USR-9285,870,Platinum
USR-9286,449,Gold
USR-9287,596,Regular
USR-9288,319,Gold
USR-9289,640,Silver
USR-9290,462,Platinum
USR-9291,829,Gold
USR-9292,826,Platinum
USR-9293,785,Regular
USR-9294,412,Platinum
USR-9295,768,Silver
USR-9296,875,Regular
USR-9297,778,Platinum
USR-9298,646,Regular
USR-9299,348,Platinum
USR-9300,889,Gold
USR-9301,567,Silver
USR-9302,610,Platinum
USR-9303,481,Platinum
USR-9304,778,Regular
USR-9305,541,Silver
USR-9306,343,Platinum
USR-9307,335,Platinum
USR-9308,567,Regular
USR-9309,583,Gold
USR-9310,426,Silver
USR-9311,396,Silver
USR-9312,757,Gold
USR-9313,493,Regular
USR-9314,740,Regular
USR-9315,558,Platinum
USR-9316,416,Regular
USR-9317,305,Gold
USR-9318,601,Platinum
USR-9319,522,Platinum
USR-9320,497,Silver
USR-9321,342,Silver
USR-9322,678,Platinum
USR-9323,537,Gold
USR-9324,483,Platinum
USR-9325,697,Silver
USR-9326,468,Regular
USR-9327,330,Silver
USR-9328,823,Gold
USR-9329,884,Regular
USR-9330,780,Gold
USR-9331,381,Gold
USR-9332,822,Regular
USR-9333,792,Platinum
USR-9334,550,Platinum
USR-9335,548,Regular
USR-9336,618,Regular
USR-9337,570,Regular
USR-9338,647,Gold
USR-9339,427,Gold
USR-9340,512,Regular
USR-9341,789,Platinum
USR-9342,501,Regular
USR-9343,321,Gold
USR-9344,636,Platinum
USR-9345,412,Regular
USR-9346,588,Gold
USR-9347,479,Silver
USR-9348,874,Regular
USR-9349,537,Silver
USR-9350,494,Regular
USR-9351,812,Regular
USR-9352,597,Silver
USR-9353,425,Silver
USR-9354,307,Regular
USR-9355,711,Silver
USR-9356,595,Platinum
USR-9357,662,Platinum
USR-9358,562,Regular
USR-9359,315,Silver
USR-9360,749,Gold
USR-9361,491,Silver
USR-9362,576,Regular
USR-9363,825,Silver
USR-9364,472,Regular
USR-9365,554,Regular
USR-9366,496,Regular
USR-9367,462,Platinum
USR-9368,699,Gold
USR-9369,308,Gold
USR-9370,684,Regular
USR-9371,664,Silver
USR-9372,321,Silver
USR-9373,804,Gold
USR-9374,712,Gold
USR-9375,371,Platinum
USR-9376,858,Platinum
USR-9377,452,Silver
USR-9378,491,Platinum
USR-9379,300,Silver
USR-9380,447,Silver
USR-9381,455,Regular
USR-9382,500,Gold
USR-9383,591,Platinum
USR-9384,698,Silver
USR-9385,433,Gold
USR-9386,544,Regular
USR-9387,756,Regular
USR-9388,841,Regular
USR-9389,724,Gold
USR-9390,537,Platinum
USR-9391,850,Platinum
USR-9392,331,Platinum
USR-9393,304,Platinum
USR-9394,501,Gold
USR-9395,735,Silver
USR-9396,725,Regular
USR-9397,629,Gold
USR-9398,718,Silver
USR-9399,717,Gold
USR-9400,320,Platinum
USR-9401,832,Gold
USR-9402,722,Platinum
USR-9403,362,Regular
USR-9404,398,Silver
USR-9405,578,Platinum
USR-9406,744,Platinum
USR-9407,771,Platinum
USR-9408,354,Silver
USR-9409,785,Platinum
USR-9410,573,Silver
USR-9411,802,Gold
USR-9412,330,Regular
USR-9413,635,Regular
USR-9414,604,Gold
USR-9415,887,Silver
USR-9416,402,Regular
USR-9417,657,Platinum
USR-9418,896,Regular
USR-9419,592,Gold
USR-9420,833,Regular
USR-9421,504,Platinum
USR-9422,419,Regular
USR-9423,582,Silver
USR-9424,599,Platinum
USR-9425,326,Platinum
USR-9426,428,Silver
USR-9427,846,Platinum
USR-9428,637,Platinum
USR-9429,633,Silver
USR-9430,868,Gold
USR-9431,821,Regular
USR-9432,385,Regular
USR-9433,812,Regular
USR-9434,391,Regular
USR-9435,900,Platinum
USR-9436,460,Platinum
USR-9437,883,Regular
USR-9438,437,Silver
USR-9439,458,Platinum
USR-9440,499,Regular
USR-9441,514,Silver
USR-9442,606,Regular
USR-9443,778,Regular
USR-9444,807,Gold
USR-9445,852,Regular
USR-9446,380,Platinum
USR-9447,508,Silver
USR-9448,412,Silver
USR-9449,377,Silver
USR-9450,725,Silver
USR-9451,583,Platinum
USR-9452,554,Regular
USR-9453,301,Silver
USR-9454,607,Silver
USR-9455,511,Regular
USR-9456,569,Regular
USR-9457,863,Gold
USR-9458,643,Regular
USR-9459,676,Platinum
USR-9460,443,Regular
USR-9461,802,Regular
USR-9462,882,Gold
USR-9463,336,Platinum
USR-9464,532,Gold
USR-9465,442,Gold
USR-9466,873,Silver
USR-9467,575,Gold
USR-9468,629,Gold
USR-9469,507,Gold
USR-9470,796,Regular
USR-9471,641,Regular
USR-9472,351,Gold
USR-9473,685,Platinum
USR-9474,308,Platinum
USR-9475,728,Platinum
USR-9476,373,Platinum
USR-9477,841,Platinum
USR-9478,619,Gold
USR-9479,781,Gold
USR-9480,472,Silver
USR-9481,476,Platinum
USR-9482,881,Platinum
USR-9483,839,Silver
USR-9484,528,Platinum
USR-9485,335,Platinum
USR-9486,700,Silver
USR-9487,725,Gold
USR-9488,526,Platinum
USR-9489,571,Gold
USR-9490,577,Regular
USR-9491,522,Platinum
USR-9492,363,Gold
USR-9493,357,Silver
USR-9494,383,Silver
USR-9495,484,Gold
USR-9496,643,Regular
USR-9497,488,Platinum
USR-9498,780,Regular
USR-9499,302,Gold
USR-9500,683,Silver
USR-9501,513,Platinum
USR-9502,525,Platinum
USR-9503,558,Silver
USR-9504,760,Regular
USR-9505,610,Gold
USR-9506,689,Gold
USR-9507,668,Regular
USR-9508,633,Regular
USR-9509,767,Regular
USR-9510,423,Platinum
USR-9511,418,Platinum
USR-9512,560,Regular
USR-9513,757,Silver
USR-9514,383,Silver
USR-9515,867,Regular
USR-9516,334,Platinum
USR-9517,616,Silver
USR-9518,606,Regular
USR-9519,712,Silver
USR-9520,402,Silver
USR-9521,624,Regular
USR-9522,575,Regular
USR-9523,399,Regular
USR-9524,389,Gold
USR-9525,788,Silver
USR-9526,771,Regular
USR-9527,520,Gold
USR-9528,508,Gold
USR-9529,551,Regular
USR-9530,830,Regular
USR-9531,468,Platinum
USR-9532,347,Silver
USR-9533,544,Silver
USR-9534,488,Regular
USR-9535,863,Regular
USR-9536,782,Silver
USR-9537,381,Platinum
USR-9538,605,Silver
USR-9539,347,Platinum
USR-9540,356,Gold
USR-9541,328,Silver
USR-9542,539,Platinum
USR-9543,457,Platinum
USR-9544,451,Platinum
USR-9545,770,Silver
USR-9546,568,Regular
USR-9547,475,Platinum
USR-9548,418,Gold
USR-9549,667,Platinum
USR-9550,608,Gold
USR-9551,738,Gold
USR-9552,653,Platinum
USR-9553,557,Gold
USR-9554,463,Silver
USR-9555,749,Platinum
USR-9556,519,Silver
USR-9557,522,Gold
USR-9558,385,Platinum
USR-9559,856,Platinum
USR-9560,818,Gold
USR-9561,761,Silver
USR-9562,635,Platinum
USR-9563,661,Silver
USR-9564,712,Regular
USR-9565,629,Platinum
USR-9566,769,Gold
USR-9567,636,Platinum
USR-9568,850,Regular
USR-9569,646,Platinum
USR-9570,378,Gold
USR-9571,606,Regular
USR-9572,426,Silver
USR-9573,326,Silver
USR-9574,472,Regular
USR-9575,837,Regular
USR-9576,415,Gold
USR-9577,723,Regular
USR-9578,563,Gold
USR-9579,357,Gold
USR-9580,789,Platinum
USR-9581,552,Platinum
USR-9582,561,Platinum
USR-9583,302,Silver
USR-9584,524,Regular
USR-9585,431,Gold
USR-9586,375,Platinum
USR-9587,617,Platinum
USR-9588,834,Gold
USR-9589,552,Regular
USR-9590,471,Regular
USR-9591,695,Platinum
USR-9592,601,Regular
USR-9593,636,Platinum
USR-9594,793,Silver
USR-9595,746,Gold
USR-9596,699,Gold
USR-9597,456,Platinum
USR-9598,783,Gold
USR-9599,351,Silver
USR-9600,653,Platinum
USR-9601,888,Silver
USR-9602,439,Platinum
USR-9603,492,Silver
USR-9604,817,Silver
USR-9605,536,Platinum
USR-9606,646,Regular
USR-9607,724,Regular
USR-9608,323,Gold
USR-9609,475,Platinum
USR-9610,542,Gold
USR-9611,810,Platinum
USR-9612,835,Gold
USR-9613,739,Platinum
USR-9614,318,Gold
USR-9615,442,Gold
USR-9616,471,Gold
USR-9617,575,Silver
USR-9618,383,Silver
USR-9619,388,Regular
USR-9620,377,Silver
USR-9621,357,Platinum
USR-9622,421,Gold
USR-9623,400,Silver
USR-9624,626,Regular
USR-9625,833,Platinum
USR-9626,819,Gold
USR-9627,324,Platinum
USR-9628,567,Gold
USR-9629,607,Gold
USR-9630,519,Regular
USR-9631,551,Silver
USR-9632,378,Gold
USR-9633,810,Platinum
USR-9634,447,Regular
USR-9635,520,Platinum
USR-9636,862,Regular
USR-9637,499,Regular
USR-9638,303,Platinum
USR-9639,842,Gold
USR-9640,332,Platinum
USR-9641,581,Regular
USR-9642,597,Regular
USR-9643,662,Platinum
USR-9644,715,Regular
USR-9645,553,Silver
USR-9646,471,Silver
USR-9647,807,Gold
USR-9648,393,Regular
USR-9649,454,Gold
USR-9650,660,Gold
USR-9651,787,Regular
USR-9652,740,Silver
USR-9653,573,Gold
USR-9654,621,Regular
USR-9655,402,Platinum
USR-9656,494,Platinum
USR-9657,602,Platinum
USR-9658,663,Silver
USR-9659,411,Platinum
USR-9660,784,Regular
USR-9661,523,Gold
USR-9662,466,Gold
USR-9663,596,Silver
USR-9664,416,Platinum
USR-9665,554,Platinum
USR-9666,440,Gold
USR-9667,530,Silver
USR-9668,736,Gold
USR-9669,867,Gold
USR-9670,870,Gold
USR-9671,536,Regular
USR-9672,498,Gold
USR-9673,831,Platinum
USR-9674,418,Platinum
USR-9675,526,Silver
USR-9676,696,Platinum
USR-9677,795,Gold
USR-9678,771,Platinum
USR-9679,853,Platinum
USR-9680,658,Gold
USR-9681,591,Platinum
USR-9682,576,Regular
USR-9683,308,Regular
USR-9684,319,Platinum
USR-9685,418,Platinum
USR-9686,660,Platinum
USR-9687,765,Gold
USR-9688,358,Regular
USR-9689,745,Regular
USR-9690,681,Silver
USR-9691,533,Silver
USR-9692,727,Silver
USR-9693,698,Silver
USR-9694,471,Regular
USR-9695,529,Gold
USR-9696,638,Regular
USR-9697,581,Regular
USR-9698,709,Gold
USR-9699,304,Regular
USR-9700,879,Platinum
USR-9701,681,Regular
USR-9702,621,Silver
USR-9703,677,Regular
USR-9704,848,Platinum
USR-9705,504,Regular
USR-9706,854,Platinum
USR-9707,701,Platinum
USR-9708,357,Silver
USR-9709,844,Platinum
USR-9710,377,Silver
USR-9711,540,Platinum
USR-9712,482,Silver
USR-9713,576,Platinum
USR-9714,746,Silver
USR-9715,703,Regular
USR-9716,487,Regular
USR-9717,899,Regular
USR-9718,687,Regular
USR-9719,481,Regular
USR-9720,566,Regular
USR-9721,341,Platinum
USR-9722,565,Regular
USR-9723,647,Gold
USR-9724,710,Platinum
USR-9725,490,Gold
USR-9726,407,Platinum
USR-9727,520,Platinum
USR-9728,364,Regular
USR-9729,872,Regular
USR-9730,599,Platinum
USR-9731,461,Silver
USR-9732,603,Silver
USR-9733,862,Silver
USR-9734,800,Regular
USR-9735,652,Gold
USR-9736,706,Regular
USR-9737,871,Silver
USR-9738,567,Regular
USR-9739,484,Silver
USR-9740,486,Platinum
USR-9741,446,Regular
USR-9742,414,Gold
USR-9743,900,Regular
USR-9744,499,Regular
USR-9745,410,Silver
USR-9746,380,Regular
USR-9747,667,Gold
USR-9748,332,Platinum
USR-9749,889,Regular
USR-9750,860,Gold
USR-9751,592,Silver
USR-9752,779,Regular
USR-9753,683,Platinum
USR-9754,882,Platinum
USR-9755,625,Regular
USR-9756,599,Gold
USR-9757,734,Gold
USR-9758,551,Regular
USR-9759,714,Platinum
USR-9760,384,Regular
USR-9761,775,Regular
USR-9762,602,Silver
USR-9763,769,Silver
USR-9764,412,Platinum
USR-9765,494,Gold
USR-9766,769,Regular
USR-9767,684,Silver
USR-9768,830,Gold
USR-9769,351,Silver
USR-9770,644,Gold
USR-9771,680,Regular
USR-9772,591,Gold
USR-9773,653,Silver
USR-9774,705,Platinum
USR-9775,693,Regular
USR-9776,868,Platinum
USR-9777,524,Regular
USR-9778,486,Platinum
USR-9779,539,Regular
USR-9780,783,Platinum
USR-9781,486,Regular
USR-9782,394,Regular
USR-9783,668,Regular
USR-9784,848,Platinum
USR-9785,621,Gold
USR-9786,741,Silver
USR-9787,700,Silver
USR-9788,583,Platinum
USR-9789,458,Platinum
USR-9790,333,Silver
USR-9791,726,Regular
USR-9792,537,Platinum
USR-9793,814,Platinum
USR-9794,379,Platinum
USR-9795,483,Regular
USR-9796,432,Gold
USR-9797,426,Silver
USR-9798,786,Silver
USR-9799,771,Silver
USR-9800,587,Regular
USR-9801,603,Regular
USR-9802,448,Gold
USR-9803,669,Gold
USR-9804,774,Platinum
USR-9805,456,Silver
USR-9806,587,Platinum
USR-9807,848,Gold
USR-9808,459,Silver
USR-9809,888,Gold
USR-9810,738,Regular
USR-9811,578,Silver
USR-9812,888,Platinum
USR-9813,720,Platinum
USR-9814,512,Platinum
USR-9815,829,Regular
USR-9816,549,Silver
USR-9817,825,Silver
USR-9818,841,Regular
USR-9819,385,Silver
USR-9820,571,Gold
USR-9821,512,Silver
USR-9822,630,Silver
USR-9823,301,Gold
USR-9824,417,Silver
USR-9825,551,Silver
USR-9826,811,Gold
USR-9827,381,Gold
USR-9828,742,Regular
USR-9829,789,Platinum
USR-9830,588,Platinum
USR-9831,544,Platinum
USR-9832,596,Regular
USR-9833,366,Silver
USR-9834,397,Platinum
USR-9835,325,Platinum
USR-9836,745,Silver
USR-9837,774,Regular
USR-9838,663,Platinum
USR-9839,856,Platinum
USR-9840,479,Gold
USR-9841,411,Silver
USR-9842,798,Platinum
USR-9843,450,Platinum
USR-9844,744,Gold
USR-9845,308,Gold
USR-9846,446,Gold
USR-9847,365,Silver
USR-9848,632,Silver
USR-9849,776,Gold
USR-9850,704,Platinum
USR-9851,318,Platinum
USR-9852,529,Regular
USR-9853,690,Platinum
USR-9854,482,Silver
USR-9855,464,Platinum
USR-9856,493,Regular
USR-9857,817,Platinum
USR-9858,570,Gold
USR-9859,438,Gold
USR-9860,593,Regular
USR-9861,505,Silver
USR-9862,790,Platinum
USR-9863,542,Gold
USR-9864,331,Regular
USR-9865,757,Gold
USR-9866,707,Regular
USR-9867,869,Regular
USR-9868,394,Regular
USR-9869,351,Regular
USR-9870,402,Silver
USR-9871,696,Gold
USR-9872,441,Platinum
USR-9873,710,Gold
USR-9874,699,Silver
USR-9875,372,Silver
USR-9876,762,Silver
USR-9877,803,Gold
USR-9878,314,Silver
USR-9879,651,Platinum
USR-9880,830,Platinum
USR-9881,586,Silver
USR-9882,516,Regular
USR-9883,330,Platinum
USR-9884,337,Silver
USR-9885,836,Gold
USR-9886,534,Platinum
USR-9887,804,Gold
USR-9888,315,Gold
USR-9889,576,Silver
USR-9890,873,Gold
USR-9891,542,Regular
USR-9892,754,Regular
USR-9893,404,Regular
USR-9894,624,Gold
USR-9895,793,Regular
USR-9896,798,Silver
USR-9897,875,Silver
USR-9898,714,Regular
USR-9899,468,Regular
USR-9900,642,Silver
USR-9901,408,Regular
USR-9902,766,Gold
USR-9903,379,Silver
USR-9904,760,Regular
USR-9905,386,Platinum
USR-9906,475,Platinum
USR-9907,840,Gold
USR-9908,640,Silver
USR-9909,586,Platinum
USR-9910,834,Gold
USR-9911,500,Gold
USR-9912,367,Gold
USR-9913,438,Gold
USR-9914,733,Silver
USR-9915,345,Gold
USR-9916,325,Gold
USR-9917,388,Silver
USR-9918,340,Silver
USR-9919,572,Silver
USR-9920,319,Platinum
USR-9921,701,Platinum
USR-9922,695,Gold
USR-9923,437,Silver
USR-9924,377,Silver
USR-9925,667,Platinum
USR-9926,874,Platinum
USR-9927,510,Platinum
USR-9928,732,Platinum
USR-9929,670,Regular
USR-9930,423,Regular
USR-9931,403,Regular
USR-9932,308,Silver
USR-9933,778,Silver
USR-9934,734,Platinum
USR-9935,842,Gold
USR-9936,795,Silver
USR-9937,302,Gold
USR-9938,313,Regular
USR-9939,392,Gold
USR-9940,564,Gold
USR-9941,492,Gold
USR-9942,420,Gold
USR-9943,868,Gold
USR-9944,851,Regular
USR-9945,576,Platinum
USR-9946,479,Gold
USR-9947,523,Regular
USR-9948,578,Regular
USR-9949,798,Platinum
USR-9950,714,Platinum
USR-9951,898,Regular
USR-9952,381,Platinum
USR-9953,667,Gold
USR-9954,338,Platinum
USR-9955,736,Regular
USR-9956,825,Silver
USR-9957,605,Regular
USR-9958,320,Gold
USR-9959,866,Silver
USR-9960,596,Platinum
USR-9961,351,Silver
USR-9962,651,Silver
USR-9963,831,Regular
USR-9964,604,Regular
USR-9965,861,Regular
USR-9966,332,Gold
USR-9967,535,Gold
USR-9968,606,Silver
USR-9969,841,Silver
USR-9970,664,Platinum
USR-9971,652,Silver
USR-9972,644,Platinum
USR-9973,849,Platinum
USR-9974,722,Platinum
USR-9975,848,Silver
USR-9976,335,Gold
USR-9977,746,Platinum
USR-9978,736,Gold
USR-9979,875,Platinum
USR-9980,830,Gold
USR-9981,348,Silver
USR-9982,457,Gold
USR-9983,810,Gold
USR-9984,672,Silver
USR-9985,780,Gold
USR-9986,866,Gold
USR-9987,458,Regular
USR-9988,463,Gold
USR-9989,544,Gold
USR-9990,766,Silver
USR-9991,560,Platinum
USR-9992,633,Platinum
USR-9993,813,Platinum
USR-9994,416,Platinum
USR-9995,868,Platinum
USR-9996,315,Gold
USR-9997,403,Gold
USR-9998,623,Silver
USR-9999,746,Regular
USR-10000,833,Silver
USR-10001,739,Silver
USR-10002,384,Platinum
USR-10003,476,Regular
USR-10004,558,Platinum
USR-10005,536,Silver
USR-10006,852,Regular
USR-10007,457,Silver
USR-10008,323,Gold
USR-10009,772,Platinum
USR-10010,893,Silver
USR-10011,690,Gold
USR-10012,624,Silver
USR-10013,590,Platinum
USR-10014,482,Silver
USR-10015,712,Regular
USR-10016,708,Platinum
USR-10017,577,Platinum
USR-10018,833,Regular
USR-10019,771,Platinum
USR-10020,657,Silver
USR-10021,527,Platinum
USR-10022,341,Silver
USR-10023,504,Platinum
USR-10024,523,Regular
USR-10025,788,Silver
USR-10026,836,Gold
USR-10027,856,Gold
USR-10028,675,Silver
USR-10029,353,Gold
USR-10030,663,Silver
USR-10031,393,Gold
USR-10032,646,Regular
USR-10033,595,Regular
USR-10034,588,Silver
USR-10035,845,Regular
USR-10036,537,Gold
USR-10037,302,Gold
USR-10038,627,Platinum
USR-10039,693,Platinum
USR-10040,353,Regular
USR-10041,512,Platinum
USR-10042,378,Platinum
USR-10043,478,Gold
USR-10044,462,Silver
USR-10045,429,Gold
USR-10046,560,Platinum
USR-10047,417,Regular
USR-10048,696,Silver
USR-10049,861,Gold
USR-10050,446,Silver
USR-10051,508,Regular
USR-10052,876,Regular
USR-10053,876,Regular
USR-10054,544,Platinum
USR-10055,446,Gold
USR-10056,371,Gold
USR-10057,532,Platinum
USR-10058,849,Gold
USR-10059,576,Gold
USR-10060,386,Gold
USR-10061,507,Silver
USR-10062,525,Gold
USR-10063,639,Silver
USR-10064,639,Platinum
USR-10065,606,Platinum
USR-10066,786,Platinum
USR-10067,781,Silver
USR-10068,599,Silver
USR-10069,316,Platinum
USR-10070,338,Regular
USR-10071,898,Silver
USR-10072,561,Silver
USR-10073,463,Gold
USR-10074,591,Silver
USR-10075,553,Gold
USR-10076,811,Silver
USR-10077,860,Platinum
USR-10078,889,Silver
USR-10079,674,Gold
USR-10080,309,Silver
USR-10081,465,Platinum
USR-10082,757,Platinum
USR-10083,359,Regular
USR-10084,673,Platinum
USR-10085,869,Platinum
USR-10086,595,Gold
USR-10087,677,Platinum
USR-10088,645,Silver
USR-10089,820,Gold
USR-10090,729,Platinum
USR-10091,668,Regular
USR-10092,364,Platinum
USR-10093,554,Gold
USR-10094,764,Gold
USR-10095,769,Gold
USR-10096,322,Gold
USR-10097,517,Gold
USR-10098,418,Regular
USR-10099,817,Silver
USR-10100,390,Silver
USR-10101,798,Platinum
USR-10102,336,Regular
USR-10103,454,Silver
USR-10104,720,Platinum
USR-10105,390,Regular
USR-10106,498,Silver
USR-10107,445,Platinum
USR-10108,515,Gold
USR-10109,877,Platinum
USR-10110,457,Regular
USR-10111,478,Platinum
USR-10112,717,Silver
USR-10113,686,Silver
USR-10114,302,Gold
USR-10115,593,Silver
USR-10116,878,Silver
USR-10117,775,Regular
USR-10118,618,Gold
USR-10119,711,Platinum
USR-10120,472,Regular
USR-10121,329,Silver
USR-10122,638,Gold
USR-10123,314,Gold
USR-10124,622,Regular
USR-10125,890,Gold
USR-10126,504,Silver
USR-10127,473,Regular
USR-10128,457,Platinum
USR-10129,305,Silver
USR-10130,614,Gold
USR-10131,855,Regular
USR-10132,503,Platinum
USR-10133,606,Platinum
USR-10134,784,Gold
USR-10135,710,Gold
USR-10136,591,Regular
USR-10137,539,Gold
USR-10138,609,Gold
USR-10139,398,Platinum
USR-10140,417,Regular
USR-10141,767,Regular
USR-10142,834,Platinum
USR-10143,592,Platinum
USR-10144,544,Gold
USR-10145,677,Gold
USR-10146,872,Platinum
USR-10147,738,Gold
USR-10148,383,Gold
USR-10149,801,Silver
USR-10150,782,Gold
USR-10151,802,Gold
USR-10152,471,Platinum
USR-10153,426,Silver
USR-10154,879,Silver
USR-10155,804,Regular
USR-10156,882,Regular
USR-10157,697,Silver
USR-10158,819,Gold
USR-10159,439,Gold
USR-10160,719,Gold
USR-10161,721,Silver
USR-10162,564,Silver
USR-10163,458,Regular
USR-10164,389,Silver
USR-10165,851,Platinum
USR-10166,412,Regular
USR-10167,648,Gold
USR-10168,329,Regular
USR-10169,421,Regular
USR-10170,382,Silver
USR-10171,468,Gold
USR-10172,724,Platinum
USR-10173,336,Gold
USR-10174,804,Silver
USR-10175,584,Silver
USR-10176,518,Silver
USR-10177,834,Regular
USR-10178,385,Regular
USR-10179,523,Platinum
USR-10180,844,Platinum
USR-10181,860,Silver
USR-10182,303,Regular
USR-10183,518,Gold
USR-10184,580,Gold
USR-10185,773,Regular
USR-10186,591,Regular
USR-10187,722,Regular
USR-10188,500,Platinum
USR-10189,347,Regular
USR-10190,348,Gold
USR-10191,826,Regular
USR-10192,560,Silver
USR-10193,811,Platinum
USR-10194,339,Platinum
USR-10195,576,Platinum
USR-10196,387,Silver
USR-10197,470,Silver
USR-10198,579,Gold
USR-10199,318,Silver
USR-10200,532,Regular
USR-10201,887,Regular
USR-10202,884,Silver
USR-10203,720,Platinum
USR-10204,699,Gold
USR-10205,411,Regular
USR-10206,600,Gold
USR-10207,605,Gold
USR-10208,778,Platinum
USR-10209,896,Silver
USR-10210,702,Gold
USR-10211,819,Silver
USR-10212,330,Platinum
USR-10213,664,Regular
USR-10214,591,Regular
USR-10215,601,Platinum
USR-10216,578,Gold
USR-10217,328,Gold
USR-10218,613,Platinum
USR-10219,838,Silver
USR-10220,682,Gold
USR-10221,305,Gold
USR-10222,570,Silver
USR-10223,699,Regular
USR-10224,608,Silver
USR-10225,622,Regular
USR-10226,632,Regular
USR-10227,550,Silver
USR-10228,804,Platinum
USR-10229,862,Platinum
USR-10230,785,Gold
USR-10231,895,Platinum
USR-10232,443,Regular
USR-10233,618,Platinum
USR-10234,715,Silver
USR-10235,702,Silver
USR-10236,575,Silver
USR-10237,807,Gold
USR-10238,886,Gold
USR-10239,711,Regular
USR-10240,740,Gold
USR-10241,723,Regular
USR-10242,882,Gold
USR-10243,392,Silver
USR-10244,650,Silver
USR-10245,482,Silver
USR-10246,710,Silver
USR-10247,716,Platinum
USR-10248,814,Silver
USR-10249,587,Platinum
USR-10250,413,Gold
USR-10251,523,Regular
USR-10252,305,Platinum
USR-10253,598,Silver
USR-10254,832,Gold
USR-10255,693,Gold
USR-10256,558,Platinum
USR-10257,790,Platinum
USR-10258,775,Silver
USR-10259,476,Platinum
USR-10260,419,Regular
USR-10261,488,Platinum
USR-10262,450,Regular
USR-10263,455,Silver
USR-10264,316,Regular
USR-10265,508,Regular
USR-10266,882,Gold
USR-10267,588,Platinum
USR-10268,847,Silver
USR-10269,579,Regular
USR-10270,832,Platinum
USR-10271,565,Platinum
USR-10272,510,Silver
USR-10273,781,Regular
USR-10274,719,Regular
USR-10275,361,Platinum
